Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2.031.139;b3S;I;2;S5;9;MONTES CLAROS;MG;12/2017;19.626;147;1.979;3.587;2.276;0;0;0;7.989;24;44;73;0;0;0;0;141;0;294;2;0;0;0;0;295;47;9.620;1.408;0;0;0;0;11.075;0;0;0;0;0;0;0;0;64;62;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO PORTO REAL DE INVESTIMENTOS S.A;40.429.946;b2;I;2;S4;13;PORTO REAL;RJ;12/2017;19.500;27;1.657;3.517;5.212;1.543;0;0;11.956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.893;1.626;24;0;0;0;7.544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73.398.646;b3S;I;2;S5;9;VALENTE;BA;12/2017;19.325;373;1.272;2.480;1.387;367;457;0;6.336;51;204;450;342;5;0;0;1.052;0;1.307;23;0;0;0;0;1.330;271;8.606;1.402;1;0;0;0;10.280;0;0;0;0;0;0;0;0;208;110;2;7;0;0;0;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5.503.849;n1;I;2;S4;14;SAO PAULO;SP;12/2017;19.244;335;3.076;4.522;3.327;216;0;0;11.475;11;234;605;949;30;0;0;1.829;0;0;0;0;0;0;0;0;582;5.230;129;0;0;0;0;5.941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME CAMPOS GERAIS - COOPERATIVA DE CRÉDITO LTDA.;3.234.384;b3S;I;2;S5;9;PONTA GROSSA;PR;12/2017;19.243;14;942;2.346;4.077;1.585;0;0;8.963;0;451;1.209;1.864;558;77;0;4.160;0;183;1.168;44;0;0;0;1.395;0;217;14;0;0;0;0;231;0;0;0;0;0;0;0;0;6;345;883;1.858;725;596;74;4.486;0;5;2;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24.830.879;b3S;I;2;S5;9;MINEIROS;GO;12/2017;18.975;213;1.760;4.884;1.413;39;0;0;8.309;14;259;3.457;839;50;0;0;4.620;0;319;198;0;0;0;0;517;76;4.271;1.082;0;0;0;0;5.429;0;0;0;0;0;0;0;0;67;34;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33.615.055;b3S;I;2;S5;9;ANAPOLIS;GO;12/2017;18.852;77;4.314;6.728;2.066;0;0;0;13.185;8;187;455;407;0;0;0;1.058;0;321;490;0;0;0;0;811;31;2.993;28;4;0;0;0;3.055;0;0;0;0;0;0;0;0;27;46;0;0;462;0;0;536;0;0;0;0;0;0;0;0;0;54;153;0;0;0;0;207;0;0;0;0;0;0;0;0;0
BR PARTNERS;51.822;b2;C;2;S4;198;SAO PAULO;SP;12/2017;18.795;0;317;404;0;0;0;0;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;18.000;0;0;0;0;18.075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO OESTE MINEIRO E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB CREDIOESTE;25.420.696;b3S;I;2;S5;9;ABAETE;MG;12/2017;18.749;156;1.607;3.495;4.708;2.439;2.261;0;14.666;1;91;223;434;0;0;0;748;0;684;375;0;0;0;0;1.059;11;1.866;171;0;0;0;0;2.047;0;0;0;0;0;0;0;0;75;122;26;5;0;0;0;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25.387.655;b3S;I;2;S5;9;TEOFILO OTONI;MG;12/2017;18.683;935;2.346;3.631;1.579;452;0;0;8.943;6;94;167;72;0;0;0;339;0;2.711;2.007;0;0;0;0;4.718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;40;0;0;0;0;0;163;50;4.305;132;0;0;0;0;4.487;5;0;14;14;0;0;0;33;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26.072.728;b3S;I;2;S5;9;ARCOS;MG;12/2017;18.511;288;2.812;4.281;3.343;993;361;0;12.077;6;116;248;327;57;0;0;754;0;771;261;0;0;0;0;1.031;49;3.779;770;0;0;0;0;4.598;0;0;0;0;0;0;0;0;22;27;2;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-OESTE DE MINAS LTDA - SICOOB CREDICARMOMINAS;71.238.232;b3S;I;2;S5;9;CARMOPOLIS DE MINAS;MG;12/2017;18.441;13;1.241;4.331;4.568;1.433;54;0;11.640;1;428;1.084;1.843;237;0;0;3.594;0;480;11;0;0;0;0;491;2;2.249;160;0;0;0;0;2.412;0;0;0;0;0;0;0;0;1;31;273;0;0;0;0;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62.931.522;b3C;I;2;S4;9;SAO PAULO;SP;12/2017;18.386;0;1.243;3.429;8.917;4.698;100;0;18.386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25.683.475;b3S;I;2;S5;9;UBERABA;MG;12/2017;18.358;253;2.550;2.736;2.806;874;0;0;9.219;4;582;1.427;1.523;2;0;0;3.537;0;1.030;2.170;0;0;0;0;3.200;47;1.690;14;0;0;0;0;1.751;0;0;0;0;0;0;0;0;113;40;498;0;0;0;0;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8.071.414;b3S;I;2;S5;9;RIBEIRAO PRETO;SP;12/2017;18.348;117;2.327;3.940;2.938;405;17;0;9.745;7;203;537;905;50;0;0;1.701;0;1.204;48;0;0;0;0;1.252;64;5.168;302;1;0;0;0;5.535;0;0;0;0;0;0;0;0;40;65;10;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE GUARANI LTDA - SICOOB GUARANICREDI;26.014.175;b3S;I;2;S5;9;GUARANI;MG;12/2017;18.253;50;1.447;3.635;5.503;1.464;175;0;12.275;0;29;70;72;14;0;0;185;0;869;14;0;0;0;0;883;0;3.743;328;0;0;0;0;4.071;0;0;0;0;0;0;0;0;96;74;32;69;64;0;0;335;0;0;0;0;0;0;0;0;0;0;504;0;0;0;0;504;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38.588.174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;12/2017;18.163;504;1.699;3.660;3.956;79;0;0;9.899;0;60;165;458;62;0;0;744;0;1.089;1.657;0;0;0;0;2.746;109;4.119;356;0;0;0;0;4.584;0;0;0;0;0;0;0;0;133;25;5;18;8;0;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.760.553;n1;I;2;S4;14;DOURADINA;PR;12/2017;18.162;11;2.859;4.882;5.486;0;0;0;13.238;0;5;14;0;0;0;0;19;0;0;0;0;0;0;0;0;0;4.904;0;0;0;0;0;4.904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;57.647.653;b3S;I;2;S5;9;HOLAMBRA;SP;12/2017;18.063;27;971;2.278;2.490;50;0;0;5.815;6;174;256;203;34;0;0;672;160;1.088;2.586;0;0;0;0;3.834;37;3.670;165;0;0;0;0;3.873;0;0;0;0;0;0;0;0;111;778;992;1.499;484;0;5;3.869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71.479.653;b3S;I;2;S5;9;JUIZ DE FORA;MG;12/2017;18.049;8;1.350;3.529;5.147;2.065;389;0;12.488;22;266;747;1.457;986;1.162;0;4.641;0;88;761;0;0;0;0;849;0;28;2;0;0;0;0;30;0;0;0;0;0;0;0;0;0;21;18;4;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87.789.178;b3S;I;2;S5;9;PALMEIRA DAS MISSOES;RS;12/2017;17.886;1;982;1.939;1.848;207;7;0;4.983;1;121;250;348;122;0;0;843;37;838;3.426;552;0;0;0;4.853;2;1.075;249;0;0;0;0;1.326;0;0;0;0;0;0;0;0;53;1.604;1.930;1.476;535;38;189;5.825;0;9;25;22;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA;3.033.469;b3S;I;2;S5;9;LAGES;SC;12/2017;17.748;214;1.935;4.324;3.901;536;129;0;11.039;11;110;272;444;64;0;0;902;0;188;399;159;21;5;0;773;531;3.519;399;3;0;0;0;4.451;0;0;0;0;0;0;0;0;198;237;0;0;0;0;0;435;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;148;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66.398.496;b3S;I;2;S5;9;ARAXA;MG;12/2017;17.734;172;1.898;4.389;5.543;696;0;0;12.697;7;293;725;795;0;0;0;1.820;0;404;1.198;5;0;0;0;1.607;55;1.255;97;0;0;0;0;1.407;0;0;0;0;0;0;0;0;179;23;0;0;0;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3.047.549;b3S;I;2;S5;9;RIO VERDE;GO;12/2017;17.479;268;1.989;5.201;3.536;1.122;27;0;12.144;12;390;984;953;75;203;0;2.617;0;630;890;2;0;0;0;1.522;17;919;79;0;0;0;0;1.015;0;0;0;0;0;0;0;0;147;34;0;0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71.441.406;b3S;I;2;S5;9;PEDRO LEOPOLDO;MG;12/2017;17.473;167;1.269;3.805;5.316;452;10;0;11.019;15;185;507;448;0;0;0;1.155;0;1.177;364;0;0;0;0;1.541;118;3.186;310;0;0;0;0;3.614;0;0;0;0;0;0;0;0;101;42;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO SISTEMA FIESC - CREDIFIESC;2.405.189;b3S;I;2;S5;9;FLORIANOPOLIS;SC;12/2017;17.397;67;1.715;3.824;3.611;13;0;0;9.229;53;401;922;988;182;0;0;2.545;0;156;571;0;0;0;0;727;0;3.728;49;0;0;0;0;3.777;0;0;0;0;0;0;0;0;175;139;283;440;82;0;0;1.118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6.910.457;b3S;I;2;S5;9;SANTA CRUZ DAS PALMEIRAS;SP;12/2017;17.371;281;1.457;3.451;3.753;2.249;404;0;11.595;22;234;669;565;73;0;0;1.562;0;1.166;5;0;0;0;0;1.172;97;2.322;173;9;0;0;0;2.600;0;0;0;0;0;0;0;0;58;42;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;342;0;0;0;0;342;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9.527.069;b3S;I;2;S5;9;RIO CLARO;SP;12/2017;17.032;173;2.987;6.509;2.777;294;45;0;12.785;3;74;192;199;0;0;0;468;0;1.151;5;0;0;0;0;1.156;0;1.985;115;0;0;0;0;2.101;0;0;0;0;0;0;0;0;41;472;5;4;0;0;0;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71.419.600;b3S;I;2;S5;9;FRUTAL;MG;12/2017;17.019;48;1.550;4.960;2.537;180;0;0;9.275;0;32;82;155;0;0;0;269;0;579;172;0;0;0;0;751;4;4.086;69;0;0;0;0;4.158;0;0;0;0;0;0;0;0;39;13;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;2.514;0;0;0;2.514;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12.384.953;b3S;I;2;S5;9;JARAGUA DO SUL;SC;12/2017;16.939;170;1.965;6.206;3.458;433;0;0;12.233;0;90;173;443;210;0;0;915;0;427;785;0;0;0;0;1.212;14;2.080;39;3;0;0;0;2.137;0;0;0;0;0;0;0;0;19;23;400;0;0;0;0;442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9.343.038;b3S;I;2;S5;9;SOUSA;PB;12/2017;16.851;78;951;2.159;1.895;119;0;0;5.202;19;556;1.260;1.845;1.082;0;0;4.762;0;1.037;2.052;0;0;0;0;3.089;0;3.432;207;0;0;0;0;3.639;0;0;0;0;0;0;0;0;4;155;0;0;0;0;0;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97.259.253;b3S;I;2;S5;9;PASSO FUNDO;RS;12/2017;16.712;7;101;248;509;148;0;0;1.013;0;152;414;862;533;105;0;2.067;0;1;889;0;0;0;0;891;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;64;1.060;2.754;5.580;2.217;1.064;0;12.739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3.427.097;b3S;I;2;S5;9;CRICIUMA;SC;12/2017;16.708;84;1.247;2.645;1.963;15;0;0;5.954;44;661;1.587;1.630;264;0;0;4.186;0;238;470;0;0;0;0;708;0;4.514;572;0;0;0;0;5.086;0;0;0;0;0;0;0;0;167;120;188;248;51;0;0;774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41.805.003;b3S;I;2;S5;9;PIUMHI;MG;12/2017;16.699;19;1.677;4.292;2.724;248;0;0;8.960;11;192;508;940;261;1;0;1.913;0;165;1.548;0;0;0;0;1.713;216;2.856;135;0;0;0;0;3.207;0;0;0;0;0;0;0;0;75;38;721;48;23;0;0;906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MÉDIO SUL BAIANO LTDA. - SICOOB COSTA DO DESCOBRIMENTO;1.205.736;b3S;I;2;S5;9;ITAMARAJU;BA;12/2017;16.678;217;2.224;3.669;1.156;125;0;0;7.389;20;223;533;785;94;0;0;1.655;0;729;1.247;0;0;0;0;1.975;171;3.801;147;0;0;0;0;4.119;0;0;0;0;0;0;0;0;276;220;562;0;0;0;0;1.058;0;0;0;0;0;0;0;0;0;132;350;0;0;0;0;482;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5.247.312;b3S;I;2;S5;9;RONDONOPOLIS;MT;12/2017;16.663;505;2.425;4.676;3.831;692;0;0;12.129;49;28;166;61;0;0;0;304;0;311;506;0;0;0;0;817;245;2.612;129;5;0;0;0;2.991;0;0;0;0;0;0;0;0;288;134;0;0;0;0;0;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23.623.636;b3S;I;2;S5;9;SINOP;MT;12/2017;16.535;159;1.845;3.445;4.336;410;0;0;10.195;0;160;450;614;47;0;0;1.271;0;633;47;0;0;0;0;680;0;4.097;249;0;0;0;0;4.346;0;0;0;0;0;0;0;0;31;13;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4.120.633;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2017;16.530;186;3.300;3.461;3.126;560;10;0;10.642;0;36;26;0;0;0;0;62;0;2.025;1.357;0;0;0;0;3.383;71;2.260;15;0;0;0;0;2.346;0;0;0;0;0;0;0;0;43;43;0;0;0;11;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3.502.131;b3C;I;2;S4;9;PORTO VELHO;RO;12/2017;16.072;0;5.688;4.943;3.390;208;0;0;14.228;0;182;535;1.127;0;0;0;1.844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1.042.487;b3S;I;2;S5;9;BELEM;PA;12/2017;16.070;117;1.437;3.106;2.722;542;143;0;8.066;21;177;507;927;444;0;0;2.076;0;442;2;0;0;0;0;444;99;4.930;352;2;0;0;0;5.383;0;0;0;0;0;0;0;0;74;26;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4.181.542;b3S;I;2;S5;9;PITANGUI;MG;12/2017;16.022;30;1.175;4.393;4.841;834;47;0;11.319;2;404;420;33;4;0;0;864;0;610;0;0;0;0;0;610;38;2.793;245;0;0;0;0;3.076;0;0;0;0;0;0;0;0;17;34;103;0;0;0;0;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CAMPO BELO LTDA.   SICOOB CREDIBELO;71.237.184;b3S;I;2;S5;9;CAMPO BELO;MG;12/2017;15.909;91;1.334;1.913;1.953;177;18;0;5.485;0;62;155;258;0;0;0;475;0;2.102;32;0;0;0;0;2.135;11;5.226;1.222;100;0;0;0;6.559;0;0;0;0;0;0;0;0;29;995;0;0;230;0;0;1.255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4.622.657;b3S;I;2;S5;9;TENENTE PORTELA;RS;12/2017;15.729;106;955;3.031;4.951;1.721;2.098;0;12.862;4;53;151;150;6;0;0;364;5;0;0;0;0;0;123;128;2;885;90;0;0;0;0;977;0;0;0;0;0;0;0;0;26;60;318;815;156;0;0;1.375;0;7;3;10;3;1;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3.412.878;b3S;I;2;S5;9;ITURAMA;MG;12/2017;15.607;299;930;2.523;2.708;666;0;0;7.126;2;167;409;334;0;0;0;912;0;186;2.562;20;0;0;0;2.769;53;4.167;417;0;0;0;0;4.636;0;0;0;0;0;0;0;0;117;46;0;0;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2.144.899;b3S;I;2;S5;9;OURO PRETO DO OESTE;RO;12/2017;15.510;110;4.271;4.055;864;8;0;0;9.307;1;226;515;468;0;0;0;1.209;0;1.538;1.041;0;0;0;0;2.579;102;1.903;82;0;0;0;0;2.087;0;0;0;0;0;0;0;0;92;112;33;72;18;0;0;328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4.079.285;b3S;I;2;S5;9;ITAJUBA;MG;12/2017;15.501;110;1.399;3.498;3.617;550;156;0;9.330;3;127;327;552;58;0;0;1.066;0;1.427;913;0;0;0;0;2.340;12;2.494;173;0;0;0;0;2.679;0;0;0;0;0;0;0;0;41;45;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA CIDADE DE GOIÂNIA E ENTORNO LTDA.;97.360.804;b3S;I;2;S5;9;GOIANIA;GO;12/2017;15.164;304;984;1.846;5.152;2.301;996;0;11.583;1;38;79;191;48;0;0;357;0;1.566;25;0;0;0;0;1.591;66;1.213;65;0;0;0;0;1.344;0;0;0;0;0;0;0;0;157;132;0;0;0;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
