Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;06/2015;460.762.211;1.924.249;4.481.117;12.228.032;24.467.257;12.251.439;258.042;0;55.610.136;1.052.616;1.428.740;3.038.072;3.418.444;296.526;1;415;9.234.814;430.386;1.456.491;3.523.880;5.057.232;710.446;146;0;11.178.581;1.840.733;11.341.226;30.319.342;68.292.106;53.752.615;138.367.489;49.579.100;353.492.610;2.454.629;5.789.986;1.548.102;112.662;534;0;0;9.905.914;222.685;1.533.414;878.666;465.806;341.017;155.504;0;3.597.091;2.273.319;4.380.309;4.244.970;3.270.848;1.740.037;1.732.256;101.324;17.743.064;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51.010.858;b3S;I;2;;9;GUARULHOS;SP;06/2015;33.595;14;2.421;8.619;16.577;4.592;810;0;33.033;194;238;79;51;0;0;0;562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869.687;b3S;I;2;;9;BOA ESPERANCA;MG;06/2015;33.277;0;0;0;0;0;0;0;0;15;1.162;3.524;1.559;8;0;0;6.268;2;111;298;624;50;0;0;1.085;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1.785;16.819;3.532;1.834;0;0;23.969;5;1.423;417;47;0;61;0;1.953;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3.750.034;b3S;I;2;;9;PORTO ALEGRE;RS;06/2015;33.159;0;0;0;0;0;0;0;0;16;2.039;7.822;12.107;5.283;3.369;0;30.637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1.611;359;0;0;0;0;1.996;0;0;0;0;0;0;0;0;3;521;0;0;0;0;2;526;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25.404.542;b3S;I;2;;9;JANAUBA;MG;06/2015;33.146;0;0;0;0;0;0;0;0;13;792;1.967;800;5;0;0;3.576;3;225;582;1.034;38;0;0;1.882;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;219;3.865;8.647;4.367;1.392;2.974;0;21.464;35;3.991;2.061;131;0;0;0;6.218;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;06/2015;32.820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;2.929;8.192;15.601;5.726;16;0;32.752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;48;0;0;0;0;68;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3.065.046;b3S;I;2;;9;SAO JOSE DO RIO PRETO;SP;06/2015;32.724;74;660;1.789;2.473;314;0;0;5.311;379;1.989;4.375;5.519;649;1;0;12.912;6;411;1.030;1.464;124;0;0;3.035;0;0;0;0;0;0;0;0;612;3.137;602;0;0;0;0;4.352;0;0;0;0;0;0;0;0;542;4.531;1.813;104;14;0;110;7.114;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2.923.389;b3S;I;2;;9;ARACAJU;SE;06/2015;32.636;0;98;234;380;75;31;0;818;126;1.821;3.839;3.332;1.364;4.012;1;14.496;111;2.333;5.634;5.675;219;0;0;13.972;0;0;0;0;0;0;0;0;56;1.569;359;0;0;0;0;1.984;0;0;0;0;0;0;0;0;4;927;435;0;0;0;0;1.366;0
APEAL - CREDITO IMOBILIARIO S/A;12.719.654;n1;I;2;;31;MACEIO;AL;06/2015;32.477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.477;0;0;0;0;0;32.477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4.247.370;b3S;I;2;;9;CONCORDIA;SC;06/2015;32.267;0;23;54;12;0;0;0;90;18;3.557;5.286;4.123;160;0;0;13.143;7;662;1.832;2.418;60;0;0;4.979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;6.494;3.092;4.220;163;14;0;14.055;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE E CENTRO SUL DA BAHIA LTDA.   SICOOB COOPERE;73.398.646;b3S;I;2;;9;VALENTE;BA;06/2015;31.712;23;509;1.402;1.483;404;2;0;3.823;292;1.524;3.825;4.060;354;37;0;10.092;62;397;1.025;2.137;602;14;0;4.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2.510;2.982;1.381;210;164;0;7.275;315;4.812;652;466;39;0;0;6.285;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92.935.741;b3S;I;2;;9;PORTO ALEGRE;RS;06/2015;31.644;1;1.634;4.577;6.282;2.653;12;0;15.159;81;790;2.489;2.021;616;23;0;6.020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;963;2.583;4.781;2.053;67;0;10.465;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2.934.201;b3S;I;2;;9;SAO JORGE D'OESTE;PR;06/2015;31.388;0;0;0;0;0;0;0;0;74;507;1.171;1.419;62;0;0;3.233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;0;0;0;0;0;14;30;5.836;7.085;6.387;3.638;4.895;0;27.872;8;94;2;0;0;0;166;269;0
COOP. DE ECON. E CRÉD. MÚTUO DOS SERV. ESTATUTÁRIOS CIVIS DO PODER EXECUTIVO ESTADUAL E DO PODER JUDICIÁRIO, MINISTÉRIO PÚBLICO E DEFENSORIA PÚBLICA NO ESTADO DA BAHIA LTDA.   SICOOB CRED EXECUTIVO;4.321.309;b3S;I;2;;9;SALVADOR;BA;06/2015;30.946;29;1.649;4.147;9.366;5.415;5.886;0;26.492;109;536;1.880;586;4;0;0;3.115;0;2;6;7;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;376;395;501;20;0;0;1.324;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS - SICOOB UNIAM;1.566.038;b3S;I;2;;9;MANAUS;AM;06/2015;30.874;0;0;0;0;0;0;0;0;241;4.498;7.020;7.715;872;421;0;20.766;24;1.051;2.480;2.856;33;0;0;6.444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;204;2.083;570;806;0;0;1;3.663;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA;1.526.924;b3S;I;2;;9;IJUI;RS;06/2015;30.870;0;0;0;0;0;0;0;0;4;1.976;5.190;8.680;3.653;2.261;0;21.764;3;620;1.570;2.559;564;19;0;5.334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2.011;1.318;400;42;0;0;3.773;0
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6.339.468;n1;I;2;;14;PASSO FUNDO;RS;06/2015;30.789;0;0;0;0;0;0;0;0;188;19.308;11.294;0;0;0;0;30.789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1.073.966;b3S;I;2;;9;ABELARDO LUZ;SC;06/2015;30.783;0;45;112;118;21;0;0;297;675;3.778;4.041;3.124;359;0;0;11.978;88;475;1.156;1.445;154;0;0;3.316;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;267;3.179;3.930;2.303;1.477;274;0;11.431;232;3.055;440;27;2;0;0;3.757;0
COOPERATIVA DE CRÉDITO RURAL VALE DO CANOAS - SICOOB/SC - CREDICANOAS;707.903;b3S;I;2;;9;ABDON BATISTA;SC;06/2015;30.767;0;10;14;17;3;0;0;45;99;1.246;2.694;3.389;1.031;35;0;8.494;41;854;1.993;3.950;1.501;8;0;8.347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4.834;2.360;1.390;801;396;0;9.793;5;2.330;895;775;83;0;0;4.088;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3.461.243;b3S;I;2;;9;JOINVILLE;SC;06/2015;30.243;6;29;71;34;0;0;0;140;270;1.795;3.975;3.581;373;2;0;9.995;249;1.512;4.091;4.607;198;2;0;10.659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313;2.134;3.735;2.925;337;6;0;9.449;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1.705.236;b3S;I;2;;9;SANTANA DO LIVRAMENTO;RS;06/2015;30.166;0;0;0;0;0;0;0;0;99;2.319;6.102;9.202;3.689;1.289;0;22.701;18;544;1.500;1.871;339;2;0;4.273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1.268;886;559;272;200;0;3.192;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;57.647.653;b3S;I;2;;9;HOLAMBRA;SP;06/2015;30.135;25;184;543;545;17;0;0;1.314;201;1.584;3.450;3.920;427;9;0;9.592;73;488;1.269;1.930;131;0;0;3.892;0;0;0;0;0;0;0;0;360;1.872;359;0;0;0;0;2.592;0;2.128;5.894;342;0;0;0;8.364;677;3.342;75;62;56;0;172;4.383;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19.869.338;b3S;I;2;;9;IPATINGA;MG;06/2015;29.814;62;1.494;5.883;10.466;113;0;0;18.017;141;765;1.862;1.838;18;0;0;4.624;47;404;1.108;1.739;82;0;0;3.380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;53;119;306;98;0;0;577;417;1.388;813;555;43;0;0;3.217;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80.959.612;b3S;I;2;;9;RIO DO SUL;SC;06/2015;29.654;0;0;0;0;0;0;0;0;113;2.160;5.190;8.103;1.607;1;0;17.174;30;729;2.124;4.325;828;2;0;8.038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;888;276;223;509;0;1.950;32;1.343;555;542;19;0;0;2.492;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VAZANTE LTDA. - SICOOB CREDIVAZ;803.287;b3S;I;2;;9;VAZANTE;MG;06/2015;29.492;0;0;0;0;0;0;0;0;1;349;915;1.470;99;0;0;2.834;6;316;763;1.111;110;0;0;2.305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5.413;7.307;1.806;1;0;0;14.538;64;5.908;3.188;606;49;0;0;9.815;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21.661.202;b3S;I;2;;9;ENTRE RIOS DE MINAS;MG;06/2015;29.412;0;23;50;69;6;0;0;148;180;2.252;5.078;5.415;704;0;0;13.629;2;177;458;618;58;0;0;1.312;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;63;3.601;3.968;2.928;32;0;0;10.593;113;2.032;896;620;66;0;0;3.727;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6.910.457;b3S;I;2;;9;SANTA CRUZ DAS PALMEIRAS;SP;06/2015;29.389;0;142;391;1.319;580;0;0;2.433;749;3.791;7.504;7.606;1.632;1;0;21.282;5;263;399;700;107;0;0;1.474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;101;162;3.614;313;6;3;1;0;4.098;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE BOA VISTA-CRESOL BOA VISTA;4.929.712;b3S;I;2;;9;SAO LOURENCO DO SUL;RS;06/2015;29.378;0;0;0;0;0;0;0;0;70;262;522;453;95;113;0;1.514;92;608;1.769;3.897;460;0;0;6.826;0;0;0;0;0;0;0;0;31;5;0;0;0;0;3;39;139;203;3.372;5.518;3.584;3.589;0;16.405;315;1.045;1.402;1.272;366;22;172;4.594;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5.241.145;b3S;I;2;;9;GETULIO VARGAS;RS;06/2015;29.376;0;0;0;0;0;0;0;0;42;187;390;280;64;0;0;962;4;135;412;646;119;10;0;1.327;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;3;162;1.277;3.670;5.826;4.126;4.207;0;19.268;520;1.160;1.871;2.542;1.015;573;135;7.815;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698.609;b3S;I;2;;9;PARACATU;MG;06/2015;29.327;0;0;0;0;0;0;0;0;991;3.229;4.574;5.281;172;0;0;14.247;19;113;282;310;0;0;0;724;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;313;714;3.700;2.086;292;0;0;7.106;181;5.903;576;571;16;0;0;7.248;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOTUVERÁ - CRESOL BOTUVERÁ;8.297.831;b3S;I;2;;9;BOTUVERA;SC;06/2015;29.000;0;0;0;0;0;0;0;0;379;1.028;2.456;3.731;1.130;572;0;9.297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;1;39;296;892;3.637;5.384;3.241;4.203;0;17.652;710;671;61;147;71;49;300;2.011;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3.329.154;b3S;I;2;;9;BRASILIA;DF;06/2015;28.935;66;1.148;3.050;7.522;5.688;7.228;0;24.701;85;351;824;806;259;663;0;2.988;25;85;189;433;135;1;0;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;291;4;0;0;0;0;378;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71.432.926;b3S;I;2;;9;UBERABA;MG;06/2015;28.895;0;3;8;6;0;0;0;17;40;2.014;5.230;7.773;2.811;1.109;0;18.978;23;897;2.232;2.720;301;1;0;6.175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;1.564;1.202;533;191;70;0;3.725;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42.880.617;b3S;I;2;;9;TIROS;MG;06/2015;28.732;0;0;0;0;0;0;0;0;1;1.843;3.305;1.875;0;0;0;7.023;1;304;843;1.336;1;0;0;2.486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1.877;10.379;4.253;0;0;0;16.528;17;2.300;361;16;0;0;0;2.695;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11.565.109;b3S;I;2;;9;TRES COROAS;RS;06/2015;28.690;0;0;0;0;0;0;0;0;179;1.451;3.040;4.727;873;0;0;10.271;49;606;1.609;3.392;750;4;0;6.410;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;3.804;576;0;0;0;4.380;182;3.853;2.083;1.216;216;78;0;7.628;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7.122.321;b3S;I;2;;9;PATO BRANCO;PR;06/2015;28.678;0;58;160;212;28;0;0;458;208;1.229;4.000;2.479;32;0;0;7.948;17;160;360;335;0;0;0;871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;2.330;7.172;4.347;2.937;270;0;17.122;106;1.731;223;218;0;0;0;2.278;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SÃO MARTINHO - USICRED;2.562.412;b3S;I;2;;9;PRADOPOLIS;SP;06/2015;28.504;9;2.050;7.882;11.281;4.504;645;0;26.371;0;3;13;34;10;0;0;59;0;118;496;1.037;383;0;0;2.034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;41;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4.876.393;b3S;I;2;;9;FOZ DO IGUACU;PR;06/2015;28.487;12;200;512;839;307;57;0;1.927;362;1.546;3.953;3.999;68;0;0;9.927;71;429;1.125;1.848;159;0;0;3.632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1.696;3.251;2.994;969;0;0;8.945;206;1.782;1.865;120;83;0;0;4.056;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19.402.130;b3S;I;2;;9;BELO HORIZONTE;MG;06/2015;28.129;1.441;2.314;5.507;10.132;5.104;701;0;25.199;148;587;627;474;27;9;0;1.872;9;63;180;387;85;0;0;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;327;0;0;0;0;0;333;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25.743.311;b3S;I;2;;9;CARMO DO RIO CLARO;MG;06/2015;27.900;0;0;0;0;0;0;0;0;0;43;227;235;0;0;0;505;0;24;62;153;20;0;0;259;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;4;54;4.592;15.102;1.638;736;0;0;22.121;122;1.941;1.717;1.130;102;0;0;5.011;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TRÊS PONTAS LTDA. - SICOOB COPERSUL;18.966.739;b3S;I;2;;9;TRES PONTAS;MG;06/2015;27.699;0;0;0;0;0;0;0;0;65;1.599;5.464;459;51;0;0;7.639;0;25;62;113;17;0;0;217;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;85;2.852;10.909;2.316;2.212;0;0;18.373;10;1.043;414;0;0;0;0;1.467;0
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS E TRABALHADORES DA REDE DE ENSINO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17.361.536;b3S;I;2;;9;IPATINGA;MG;06/2015;27.668;64;2.164;5.414;10.041;3.851;861;0;22.393;36;544;1.406;2.129;362;2;0;4.478;1;33;109;272;95;0;0;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;158;101;25;0;0;0;286;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3.234.384;b3S;I;2;;9;PONTA GROSSA;PR;06/2015;27.599;0;0;0;0;0;0;0;0;12;847;2.204;3.504;1.851;1.881;0;10.298;4;733;1.849;2.883;728;1;0;6.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;899;2.481;3.917;1.990;1.790;0;11.102;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4.463.602;b3S;I;2;;9;MARILIA;SP;06/2015;27.548;51;388;945;1.225;1;0;0;2.609;249;2.005;4.203;4.327;429;68;0;11.282;15;504;1.267;1.484;89;0;0;3.359;0;0;0;0;0;0;0;0;423;3.103;677;0;0;0;0;4.203;0;0;0;0;0;0;0;0;268;4.755;873;95;18;0;87;6.094;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.970.623;n1;I;2;;14;CURITIBA;PR;06/2015;27.527;3;91;168;61;8;0;0;332;20;20.276;269;48;0;0;0;20.613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.197;1.985;2.523;875;1;0;0;6.581;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS, MILITARES E SERVIDORES PÚBLICOS DA REGIÃO DO CONTESTADO - SCRCRED;10.218.474;b3S;I;2;;9;SAO BENTO DO SUL;SC;06/2015;26.980;12;212;495;363;0;0;0;1.083;335;2.459;5.627;4.398;90;0;0;12.909;109;879;2.427;2.680;112;0;0;6.207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;1.610;2.561;2.128;282;20;0;6.782;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7.320.890;b3S;I;2;;9;VITOR MEIRELES;SC;06/2015;26.858;0;0;0;0;0;0;0;0;104;280;1.609;1.159;287;42;0;3.480;0;3;17;63;37;0;0;120;0;0;0;0;0;0;0;0;16;5;0;0;0;0;4;24;610;2.182;3.659;3.376;2.355;2.398;0;14.580;438;1.856;3.516;2.273;423;3;145;8.653;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2.641.969;b3S;I;2;;9;NOVA TRENTO;SC;06/2015;26.728;0;1;3;2;0;0;0;6;125;648;1.918;2.230;1.028;86;0;6.035;170;1.424;3.701;6.486;1.165;10;0;12.956;0;0;0;0;0;0;0;0;14;1;2;0;0;0;0;17;0;158;0;0;0;0;0;158;371;2.417;2.069;2.394;294;10;0;7.556;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74.248.949;b3S;I;2;;9;SAO JOAO DA BOA VISTA;SP;06/2015;26.570;0;0;0;0;0;0;0;0;0;2.846;5.070;10.168;5.784;1.198;0;25.067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1.462;0;0;0;0;0;1.504;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52.046.299;b3S;I;2;;9;SAO PAULO;SP;06/2015;26.562;211;5.745;13.138;4.770;112;82;0;24.058;0;0;0;0;0;0;0;0;0;94;371;770;47;0;0;1.283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.105;116;0;0;0;0;0;1.222;0
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA COSTA DO SOL LTDA.;39.231.527;b3S;I;2;;9;MACAE;RJ;06/2015;26.546;0;0;0;0;0;0;0;0;76;2.351;5.383;8.531;2.382;28;0;18.751;15;796;1.965;2.714;111;0;0;5.601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1.943;237;0;0;0;0;2.194;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2.483.330;b3S;I;2;;9;TURVO;PR;06/2015;26.450;0;0;0;0;0;0;0;0;328;777;1.483;1.487;228;141;0;4.444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;2;0;0;0;0;17;116;303;3.858;6.813;4.413;2.605;3.237;0;21.230;121;101;39;94;78;10;217;661;0
