Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2018;519.581.230;2.707.494;5.828.547;14.692.750;24.408.464;10.990.032;4.339.907;865;62.968.060;637.166;692.542;1.829.568;1.509.694;336;0;18.789;4.688.095;295.583;953.043;2.033.244;1.713.776;47.091;59;1.367;5.044.163;1.592.184;12.691.119;34.043.692;77.716.109;62.163.775;167.565.052;63.406.588;419.178.517;1.504.850;5.626.708;1.801.563;120.407;8.703;7.399;0;9.069.630;187.217;1.690.177;1.141.698;818.924;289.054;140.537;0;4.267.606;1.995.212;3.895.527;3.185.294;2.673.759;1.334.891;1.216.883;63.594;14.365.159;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7.122.321;b3S;I;2;S5;9;PATO BRANCO;PR;03/2018;59.885;6;124;355;528;74;3;0;1.091;529;4.930;8.673;7.097;656;315;0;22.200;1;60;154;262;15;0;0;492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;17.419;8.168;4.708;601;83;0;31.188;438;3.550;862;64;0;0;0;4.915;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5.772.229;b3S;I;2;S5;9;PARANAVAI;PR;03/2018;59.798;9;440;1.067;1.892;470;53;0;3.931;2.513;8.532;7.065;9.925;1.291;57;0;29.383;19;136;328;608;207;0;0;1.298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;4.628;8.086;4.667;0;0;0;17.617;827;4.241;2.378;123;0;0;0;7.569;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1.739.375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;03/2018;59.795;0;0;0;0;0;0;0;0;470;4.635;10.846;15.164;618;137;0;31.871;6;161;461;753;4;0;0;1.386;0;0;0;0;0;0;0;0;549;8.026;1.801;0;0;0;0;10.375;0;0;0;0;0;0;0;0;99;14.291;1.772;0;0;0;0;16.163;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2.934.201;b3S;I;2;S5;9;SAO JORGE D'OESTE;PR;03/2018;59.734;0;0;0;0;0;0;0;0;50;704;1.886;2.597;617;35;0;5.889;0;150;376;832;306;0;0;1.664;0;0;0;0;0;0;0;0;4;204;29;0;0;0;0;237;58;3.602;20.798;9.371;7.128;8.343;0;49.300;54;348;512;927;648;0;155;2.644;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;5.276.770;b3S;I;2;S5;9;SANTA IZABEL DO OESTE;PR;03/2018;59.576;0;0;0;0;0;0;0;0;240;1.276;2.748;3.226;902;18;0;8.410;20;310;828;1.340;227;0;0;2.725;0;0;0;0;0;0;0;0;5;218;22;0;0;0;0;245;385;3.795;16.181;9.561;6.868;6.986;0;43.778;231;654;868;1.608;752;99;206;4.419;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71.297.899;b3S;I;2;S5;9;PATOS DE MINAS;MG;03/2018;58.840;5;13;24;9;0;0;0;51;71;4.346;7.627;10.637;5.259;0;0;27.940;20;284;710;467;0;0;0;1.481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.995;0;11.767;0;0;0;0;16.762;194;4.797;3.348;3.781;486;0;0;12.606;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7.925.729;b3S;I;2;S5;9;GRANDES RIOS;PR;03/2018;58.764;0;0;0;0;0;0;0;0;658;852;3.391;2.929;510;2;0;8.343;32;90;222;299;92;0;0;736;0;0;0;0;0;0;0;0;23;318;74;0;0;0;0;415;480;5.190;16.498;11.280;6.780;3.590;0;43.818;354;1.924;1.217;1.164;380;0;414;5.453;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698.609;b3S;I;2;S5;9;PARACATU;MG;03/2018;58.693;0;0;0;0;0;0;0;0;339;5.283;4.705;5.052;442;0;0;15.821;102;243;608;739;13;0;0;1.705;0;0;0;0;0;0;0;0;122;41;10;0;0;0;0;173;180;11.159;13.694;5.958;2.500;0;0;33.490;257;6.587;583;76;0;0;0;7.504;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;03/2018;58.636;164;387;380;35;0;0;0;965;10;2.708;5.945;9.695;295;0;0;18.653;24;2.498;5.575;5.976;1.206;0;0;15.278;454;488;1.216;2.967;2.773;10.666;2.894;21.457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;1.381;427;352;61;0;0;2.283;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2.197.569;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;03/2018;58.623;6;264;571;523;0;0;0;1.365;477;4.497;10.209;15.732;6.622;6.900;149;44.586;25;821;1.936;2.943;498;2;0;6.227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;4.626;488;578;272;339;0;6.445;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1.705.236;b3S;I;2;S5;9;SANTANA DO LIVRAMENTO;RS;03/2018;58.071;0;0;0;0;0;0;0;0;386;4.571;11.791;17.392;5.443;577;0;40.159;37;830;2.104;2.955;516;1;0;6.442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;3.529;3.666;3.592;507;10;0;11.470;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72.128.440;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;03/2018;57.622;1;67;132;165;20;0;0;385;308;4.029;8.997;8.803;861;30;0;23.029;25;731;1.989;1.882;357;3;0;4.987;0;0;0;0;0;0;0;0;475;2.380;709;29;0;0;0;3.594;0;0;0;0;0;0;0;0;1.040;6.574;2.616;5.613;3.466;6.298;20;25.628;0
MODAL;51.963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2018;57.466;0;0;0;0;0;0;0;0;198;0;5.339;43.119;5.768;122;0;54.546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.921;0;0;0;0;0;2.921;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4.321.309;b3S;I;2;S5;9;SALVADOR;BA;03/2018;56.985;47;2.305;5.841;14.484;13.247;17.781;0;53.706;248;326;970;431;26;13;0;2.015;2;77;216;465;56;0;0;817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;228;105;3;0;0;0;447;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24.048.910;b3S;I;2;S5;9;GUARANESIA;MG;03/2018;56.829;0;1;2;8;9;0;0;20;722;1.619;4.885;7.704;2.356;19;0;17.305;13;151;365;233;0;0;0;762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496;7.367;23.875;2.977;133;0;0;34.848;201;594;2.130;287;270;413;0;3.895;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5.861.932;b3S;I;2;S5;9;FLORIANOPOLIS;SC;03/2018;56.570;0;13;34;62;29;1;0;139;384;4.437;10.950;13.722;3.367;1.398;0;34.258;28;1.221;3.356;6.943;1.159;1;0;12.709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;5.016;735;1.068;971;1.442;0;9.464;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5.241.619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;03/2018;56.408;0;23;68;124;27;0;0;243;945;3.168;4.194;3.827;523;368;0;13.025;33;161;378;476;49;0;0;1.097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;21.833;9.812;5.495;0;0;0;37.313;601;3.235;393;353;150;0;0;4.731;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5.231.945;b3S;I;2;S5;9;IVAIPORA;PR;03/2018;55.354;0;0;0;0;0;0;0;0;460;1.062;2.018;2.085;756;110;0;6.492;9;128;329;719;208;0;0;1.394;0;0;0;0;0;0;0;0;5;313;44;0;0;0;0;363;1.045;5.184;19.085;9.317;5.859;2.609;0;43.100;133;815;824;1.265;622;71;274;4.005;0
COOPERATIVA DE CRÉDITO DO OESTE MINEIRO E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB CREDIOESTE;25.420.696;b3S;I;2;S5;9;ABAETE;MG;03/2018;55.345;5;29;85;154;27;0;0;300;1.220;4.619;7.198;6.828;2.626;384;0;22.877;3;69;183;250;30;0;0;534;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;6;252;4.379;12.660;11.098;0;0;0;28.389;332;2.149;752;4;2;0;0;3.240;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78.157.146;b3S;I;2;S5;9;ROLANDIA;PR;03/2018;54.366;0;69;160;248;31;0;0;507;0;0;0;0;0;0;0;0;0;280;597;611;33;0;0;1.521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.035;14.981;144;0;0;0;38.160;291;9.627;2.695;1.565;0;0;0;14.178;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6.031.727;b3S;I;2;S5;9;SANTO CRISTO;RS;03/2018;54.151;0;0;0;0;0;0;0;0;13;172;571;1.526;1.041;838;0;4.161;87;412;1.015;2.128;517;0;0;4.159;0;0;0;0;0;0;0;0;6;213;12;0;0;0;0;231;172;7.122;6.755;4.765;2.537;1.332;0;22.683;545;4.025;8.716;7.181;1.517;673;261;22.917;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7.320.890;b3S;I;2;S5;9;VITOR MEIRELES;SC;03/2018;53.504;0;0;0;0;0;0;0;0;618;5.826;1.228;1.810;722;121;0;10.325;0;21;50;85;8;0;0;163;0;0;0;0;0;0;0;0;4;120;20;0;0;0;0;144;509;6.725;3.695;5.155;4.189;6.297;0;26.569;982;4.797;2.977;4.943;2.333;76;194;16.302;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1.572.667;b3S;I;2;S5;9;ERECHIM;RS;03/2018;53.276;0;0;0;0;0;0;0;0;18;1.829;5.147;9.412;5.413;6.680;0;28.499;1;289;607;696;125;0;0;1.717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1.816;6.934;6.896;3.924;3.471;4;23.060;0
COOPERATIVA DE CRÉDITO DO SERTÃO BAIANO LTDA - SICOOB SERTÃO;2.057.584;b3S;I;2;S5;9;PINTADAS;BA;03/2018;53.153;109;1.140;3.184;7.435;1.472;788;0;14.127;1.381;3.581;7.152;7.452;2.130;1.422;0;23.119;111;667;1.474;2.118;413;0;0;4.782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;40;4.831;440;106;108;0;5.542;626;4.527;323;51;31;26;0;5.583;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2.232.383;b3S;I;2;S5;9;CLAUDIO;MG;03/2018;52.869;0;179;501;1.186;249;0;0;2.115;154;2.636;6.351;9.077;2.643;520;0;21.380;25;615;1.540;2.233;533;0;0;4.945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;2.031;10.638;1.005;0;0;0;14.070;97;7.392;1.583;802;486;0;0;10.359;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80.959.612;b3S;I;2;S5;9;RIO DO SUL;SC;03/2018;52.793;0;0;0;0;0;0;0;0;250;5.319;7.489;10.248;2.202;437;0;25.946;30;1.191;2.895;5.333;1.021;7;0;10.478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.415;526;1.038;1.277;140;0;14.396;76;1.123;539;166;66;4;0;1.974;0
INDUSVAL;50.531;b1;C;2;S4;199;SAO PAULO;SP;03/2018;52.739;88;174;1.542;713;1;0;0;2.519;0;9.590;0;0;0;0;0;9.590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;2.102;16.620;9.952;5.866;5.895;0;40.631;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9.512.539;b3S;I;2;S5;9;ITAJAI;SC;03/2018;52.494;2;3;7;0;0;0;0;13;538;4.708;9.669;8.145;431;23;0;23.515;156;929;2.023;2.037;163;0;0;5.308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.276;6.355;8.010;6.693;1.030;294;0;23.658;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALIANÇA - CRESOL ALIANÇA;5.138.766;b3S;I;2;S5;9;PEROLA D'OESTE;PR;03/2018;52.370;0;0;0;0;0;0;0;0;360;1.047;2.132;2.844;938;118;0;7.438;21;302;761;1.444;326;1;0;2.856;0;0;0;0;0;0;0;0;7;160;20;0;0;0;0;187;741;3.936;15.981;7.001;4.860;6.532;0;39.051;271;460;549;770;565;27;196;2.838;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PJ, MP, ENSINO SUPERIOR ADVOGADOS PÚBLICOS, DEFENSORES PÚBLICOS E DELEGADOS POLÍCIA FEDERAL NO DISTRITO FEDERAL - SICOOB JUDICIÁRIO;37.076.205;b3S;I;2;S5;9;BRASILIA;DF;03/2018;52.031;108;2.779;7.169;13.429;9.122;8.529;0;41.137;118;1.618;3.721;3.063;315;168;0;9.004;12;28;78;83;0;0;0;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;504;497;585;0;0;0;1.689;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41.931.445;b3S;I;2;S5;9;FORMIGA;MG;03/2018;51.879;0;46;132;326;1;0;0;505;620;5.441;9.468;6.216;1.339;774;0;23.859;4;206;502;621;64;0;0;1.398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;726;8.666;8.740;0;0;0;18.270;541;4.824;1.923;558;0;0;0;7.847;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERE - CRESOL VERE;3.348.165;b3S;I;2;S5;9;VERE;PR;03/2018;51.602;0;0;0;0;0;0;0;0;132;700;1.618;1.785;262;0;0;4.498;1;103;266;499;76;1;0;946;0;0;0;0;0;0;0;0;0;138;30;0;0;0;0;168;42;2.872;22.056;8.328;5.995;5.295;0;44.588;278;196;339;283;132;10;164;1.402;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4.247.370;b3S;I;2;S5;9;CONCORDIA;SC;03/2018;51.155;0;16;26;12;0;0;0;54;112;10.923;16.720;8.763;3.383;2;0;39.902;13;860;2.258;3.619;415;0;0;7.165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;2.402;1.499;13;0;0;0;4.034;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38.588.174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;03/2018;50.865;0;12;35;76;28;0;0;151;200;2.178;6.807;4.452;315;0;0;13.953;13;327;864;1.453;166;0;0;2.823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555;3.370;11.808;9.005;14;0;0;24.752;425;2.781;4.773;1.013;194;0;0;9.185;0
COOPERATIVA DE CREDITO COOPLIVRE;49.389.307;b3S;I;2;S5;9;CAPIVARI;SP;03/2018;50.809;2;5;10;5;0;0;0;21;2.078;5.589;14.294;6.736;1.239;0;0;29.936;2;214;561;967;219;1;0;1.965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;2.006;5.338;4.095;0;0;0;11.486;292;5.294;1.814;1;0;0;0;7.401;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95.163.002;b3S;I;2;S5;9;SANTO ANGELO;RS;03/2018;50.310;0;197;501;566;61;0;0;1.325;321;3.833;8.895;12.867;4.043;1.764;1;31.724;98;1.195;2.855;3.815;583;5;0;8.551;0;44;108;259;221;566;2;1.201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;3.223;3.823;224;55;108;1;7.510;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32.474.884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;03/2018;50.121;8;238;653;1.011;322;1;0;2.233;964;3.843;7.552;6.826;561;0;0;19.746;53;852;2.163;3.165;547;0;0;6.780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2.435;6.608;2.576;752;208;0;12.601;715;6.169;1.587;198;91;0;0;8.761;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11.969.853;b3S;I;2;S5;9;SAO MIGUEL DO IGUACU;PR;03/2018;49.736;0;0;0;0;0;0;0;0;284;869;1.803;2.898;1.069;236;0;7.159;55;201;497;946;299;0;0;1.999;0;0;0;0;0;0;0;0;9;138;24;0;0;0;0;170;704;2.088;14.761;7.107;5.229;6.058;0;35.946;465;429;1.012;1.403;914;23;215;4.461;0
COOPERATIVA DE CRÉDITO COGEM;44.401.800;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;03/2018;49.735;39;6.549;15.472;26.600;551;0;0;49.211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501;23;0;0;0;0;0;523;0
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS E TRABALHADORES DA REDE DE ENSINO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17.361.536;b3S;I;2;S5;9;IPATINGA;MG;03/2018;49.693;476;2.631;6.334;12.839;6.986;6.698;0;35.964;143;1.108;2.711;4.356;1.793;830;0;10.940;5;200;549;1.230;185;1;0;2.171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;197;277;27;16;11;0;618;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1.609.345;b3S;I;2;S5;9;CAMPINA VERDE;MG;03/2018;49.598;0;24;73;72;1;0;0;170;1.266;3.199;4.636;1.437;468;0;0;11.006;9;299;801;979;81;0;0;2.169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;5.637;13.013;15.740;0;0;0;34.470;139;767;388;354;134;0;0;1.783;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1.796.302;b3S;I;2;S5;9;NOVO HAMBURGO;RS;03/2018;49.420;0;136;283;144;0;0;0;564;125;3.553;8.299;11.489;2.849;1.509;1;27.826;9;1.004;2.418;2.881;621;1;0;6.936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;3.074;3.527;4.572;2.050;493;0;14.095;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429.890;b3S;I;2;S5;9;CAMPOS ALTOS;MG;03/2018;49.360;0;0;0;0;0;0;0;0;228;852;3.395;1.241;151;0;0;5.867;7;218;535;479;94;3;0;1.337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;1.909;22.948;6.912;38;0;0;32.029;470;2.481;3.827;3.044;306;0;0;10.128;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26.178.111;b3S;I;2;S5;9;LAGOA DA PRATA;MG;03/2018;49.238;0;0;0;0;0;0;0;0;169;4.608;8.634;9.066;1.134;0;0;23.611;0;26;64;75;9;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632;7.825;6.426;148;0;0;15.031;216;6.206;2.748;1.125;111;17;0;10.423;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2.562.412;b3S;I;2;S5;9;PRADOPOLIS;SP;03/2018;49.196;14;4.911;11.793;20.347;8.297;1.269;0;46.631;0;0;0;0;0;0;0;0;0;238;625;1.142;465;66;0;2.536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;0;0;0;0;0;29;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84.156.470;b3S;I;2;S5;9;BELEM;PA;03/2018;49.138;67;2.022;8.689;21.851;12.390;2.310;0;47.330;30;199;571;763;107;0;0;1.671;0;2;8;4;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;65;9;6;0;0;0;125;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70.038.237;b3S;I;2;S5;9;NATAL;RN;03/2018;48.577;0;11;22;5;0;0;0;37;63;4.394;9.461;10.264;1.562;1.173;0;26.917;63;2.018;4.842;5.680;564;0;0;13.166;0;0;0;0;0;0;0;0;148;4.562;1.359;1;0;0;0;6.071;0;0;0;0;0;0;0;0;40;801;1.317;220;7;0;0;2.386;0
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.760.553;n1;I;2;S4;14;DOURADINA;PR;03/2018;48.108;283;4.518;10.449;12.255;3.760;439;0;31.704;2.680;7.869;5.642;10;0;0;0;16.201;42;49;62;46;5;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DA ADVOCACIA, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4.179.861;b3S;I;2;S5;9;MACEIO;AL;03/2018;47.755;79;2.702;7.160;13.085;5.635;1.959;0;30.620;53;1.402;3.801;2.966;491;53;0;8.767;55;490;1.137;1.388;232;0;0;3.303;0;0;0;0;0;0;0;0;120;1.486;360;1;0;0;0;1.967;0;0;0;0;0;0;0;0;31;942;2.126;0;0;0;0;3.099;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3.358.914;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;03/2018;47.730;60;637;1.758;3.033;642;17;0;6.147;585;2.853;5.768;6.709;873;39;0;16.827;49;680;1.639;2.497;502;5;0;5.373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;2.001;4.422;4.725;1.376;108;0;12.865;1.059;2.904;1.894;446;217;0;0;6.519;0
