Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2019;526.148.152;2.861.179;5.301.108;13.518.508;22.799.960;10.278.034;4.813.537;7.849;59.580.175;615.905;939.804;1.532.163;1.121.934;98.414;340;9.526;4.318.086;132.257;468.604;859.785;457.443;19.188;67;731;1.938.075;1.360.519;12.952.795;34.632.939;79.501.373;64.055.904;175.174.967;67.454.857;435.133.355;1.473.819;5.979.192;1.926.794;129.226;16.115;15.320;0;9.540.465;156.965;1.339.518;953.038;644.105;197.522;72.950;0;3.364.098;1.574.479;3.539.932;2.797.727;2.279.311;1.090.418;943.123;48.909;12.273.899;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45.691.128;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;03/2019;78.081;67;6.403;16.926;31.998;15.282;84;0;70.760;2.662;2.273;2.106;265;15;0;0;7.321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21.797.311;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2019;77.395;32;5.354;11.673;23.641;17.438;13.194;0;71.332;26;657;2.492;1.869;293;0;0;5.337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;269;450;0;0;0;0;726;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;03/2019;76.775;0;0;0;0;0;0;0;0;487;3.925;7.980;9.287;460;0;0;22.139;435;7.357;17.184;24.185;5.461;15;0;54.637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS;25.363.615;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2019;76.326;27;4.561;11.934;24.781;17.602;16.727;0;75.632;5;230;178;51;36;12;0;513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;179;0;0;0;0;0;181;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59.869.560;b3S;I;2;S5;9;ADAMANTINA;SP;03/2019;76.126;0;0;0;0;0;0;0;0;847;11.244;12.014;5.131;570;0;0;29.806;4;485;1.260;2.002;116;0;0;3.867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;7.934;20.766;2.147;0;0;0;31.065;574;6.893;3.922;0;0;0;0;11.388;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7.026.923;b3S;I;2;S5;9;UMUARAMA;PR;03/2019;75.406;145;1.409;3.677;7.356;4.632;5.846;0;23.065;162;1.475;6.168;4.380;663;2;0;12.850;24;214;559;1.096;200;0;0;2.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.639;11.319;12.284;3.250;244;0;34.736;600;1.730;279;55;0;0;0;2.664;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4.973.378;b3S;I;2;S5;9;ITAPEJARA D'OESTE;PR;03/2019;75.331;0;0;0;0;0;0;0;0;361;1.186;1.998;2.719;579;30;0;6.873;38;124;318;466;116;0;0;1.063;0;0;0;0;0;0;0;0;2;135;27;0;0;0;0;164;864;4.919;27.963;11.267;8.107;9.443;0;62.562;337;644;859;1.757;857;45;172;4.670;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81.367.880;b3S;I;2;S5;9;TURVO;SC;03/2019;75.165;0;25;56;87;19;0;0;187;165;2.667;5.269;7.281;2.029;238;0;17.648;9;372;939;1.603;381;0;0;3.303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;25.806;13.691;5.800;3.962;2.173;0;51.564;82;2.260;117;3;0;0;0;2.462;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71.392.047;b3S;I;2;S5;9;MONTE CARMELO;MG;03/2019;75.094;5;15;47;68;0;0;0;135;98;431;2.935;9.213;107;1;0;12.784;7;225;616;1.030;72;0;0;1.950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.125;37.441;8.682;3.602;310;0;55.159;132;4.365;557;11;0;0;0;5.065;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41.707.258;b3S;I;2;S5;9;SANTO ANTONIO DO MONTE;MG;03/2019;74.893;4;111;308;614;200;1;0;1.236;312;5.070;11.780;15.663;4.264;1.092;0;38.181;30;483;1.058;913;28;0;0;2.511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.127;9.151;1.379;0;0;0;17.658;668;10.121;2.842;839;91;745;0;15.307;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24.048.910;b3S;I;2;S5;9;GUARANESIA;MG;03/2019;74.873;0;1;3;10;3;0;0;17;218;1.953;7.379;9.553;4.562;343;0;24.007;8;115;214;258;0;0;0;596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;9.070;31.822;2.778;277;41;0;44.004;315;1.908;2.483;657;582;304;0;6.249;0
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1.187.961;b3S;I;2;S5;9;BRASILIA;DF;03/2019;74.422;2;77;211;444;93;0;0;827;1.375;4.627;8.314;6.264;2.256;299;0;23.135;11;203;555;733;72;0;0;1.573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.387;24.041;3.087;1.552;0;0;47.067;262;594;963;0;0;0;0;1.819;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7.925.729;b3S;I;2;S5;9;GRANDES RIOS;PR;03/2019;74.010;0;0;0;0;0;0;0;0;277;1.638;5.238;4.175;1.307;26;0;12.662;15;147;342;667;237;3;0;1.411;0;0;0;0;0;0;0;0;2;320;54;0;0;0;0;377;355;5.084;22.245;12.603;7.478;4.734;0;52.498;579;1.951;1.419;1.747;744;62;560;7.062;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71.297.899;b3S;I;2;S5;9;PATOS DE MINAS;MG;03/2019;73.117;1;16;35;30;0;0;0;83;436;4.440;8.429;14.880;5.556;567;0;34.307;9;285;528;566;0;0;0;1.388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.039;393;16.600;403;267;0;0;20.702;851;5.254;3.558;4.755;1.832;388;0;16.638;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2.447.120;b3S;I;2;S5;9;TEIXEIRA DE FREITAS;BA;03/2019;72.463;168;817;2.176;3.368;904;294;0;7.728;868;5.823;22.400;3.624;647;24;0;33.385;41;786;1.772;2.801;465;1;0;5.865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.089;16.673;1.525;0;0;0;22.287;398;1.758;1.041;2;0;0;0;3.198;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA REGIÃO SUDESTE DE MINAS GERAIS - CRESOL SUDESTE DE MINAS;8.624.548;b3S;I;2;S5;9;FERVEDOURO;MG;03/2019;72.214;0;0;0;0;0;0;0;0;183;894;2.844;4.197;1.994;53;0;10.166;55;419;1.012;1.913;652;0;0;4.051;0;0;0;0;0;0;0;0;8;408;75;0;0;0;0;491;393;4.655;18.938;11.771;7.275;8.430;0;51.463;171;663;1.343;2.005;1.152;162;547;6.043;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VERDE PARÁ - SICREDI VERDE PARÁ;10.772.401;b3S;I;2;S4;9;PARAGOMINAS;PA;03/2019;70.208;5;56;156;242;52;0;0;511;336;1.500;16.217;6.184;379;0;0;24.615;11;425;1.428;2.333;367;0;0;4.562;0;0;0;0;0;0;0;0;445;2.932;803;0;0;0;0;4.179;238;602;8.912;1.584;0;0;0;11.335;2.732;2.615;8.447;8.712;2.416;64;19;25.005;0
JSL ARRENDAMENTO MERCANTIL S.A.;1.852.137;n1;I;3;S4;19;SAO PAULO;SP;03/2019;69.666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;901;10.039;23.568;31.130;4.028;0;0;69.666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97.259.253;b3S;I;2;S5;9;PASSO FUNDO;RS;03/2019;69.391;6;10;19;0;0;0;0;35;17;1.937;5.462;9.855;5.298;4.634;0;27.203;7;488;1.189;1.692;399;8;0;3.783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;2.775;7.587;13.803;7.347;6.506;0;38.370;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64.237.530;b3S;I;2;S5;9;ITAUNA;MG;03/2019;68.590;0;42;107;188;43;0;0;381;554;4.959;10.700;10.105;764;4;0;27.086;3;142;329;329;4;0;0;806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.061;5.364;8.386;7.566;4.641;1.546;0;28.565;1.033;5.319;2.576;1.985;838;0;0;11.752;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3.793.242;b3S;I;2;S4;9;CRICIUMA;SC;03/2019;68.555;5;159;391;504;26;0;0;1.085;114;2.265;4.613;4.553;447;0;0;11.993;23;1.259;3.393;5.629;1.284;1;0;11.589;0;0;0;0;0;0;0;0;730;8.891;2.755;4;0;0;0;12.380;0;3.177;18.090;1.765;240;46;0;23.318;486;2.795;1.741;2.056;831;257;23;8.189;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72.128.440;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;03/2019;68.182;1;75;197;292;0;0;0;565;347;5.389;12.163;12.974;1.142;23;0;32.039;34;694;1.932;3.019;1.106;2;0;6.788;0;0;0;0;0;0;0;0;757;3.862;1.273;18;0;0;0;5.910;0;0;0;0;0;0;0;0;876;6.929;3.194;5.500;2.956;3.385;43;22.882;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8.742.188;b3S;I;2;S5;9;CUIABA;MT;03/2019;68.160;120;858;2.397;4.180;1.991;660;0;10.207;1.831;4.237;8.947;9.625;3.823;1.145;0;29.609;53;166;458;625;4;0;0;1.308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.332;3.845;11.689;994;0;0;21.861;1.405;1.851;1.079;293;284;264;0;5.176;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9.512.539;b3S;I;2;S5;9;ITAJAI;SC;03/2019;67.921;0;51;152;156;3;0;0;361;741;5.963;12.440;10.205;713;213;0;30.274;74;998;2.416;3.291;495;0;0;7.274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.807;7.754;10.292;8.723;1.239;199;0;30.013;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11.969.853;b3S;I;2;S5;9;SAO MIGUEL DO IGUACU;PR;03/2019;67.721;0;0;0;0;0;0;0;0;149;1.219;2.987;4.663;2.276;536;0;11.830;62;202;533;1.110;340;7;0;2.254;0;0;0;0;0;0;0;0;0;170;20;0;0;0;0;191;1.152;3.243;16.616;9.231;6.864;9.619;0;46.726;237;547;1.397;2.617;1.430;177;316;6.721;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95.163.002;b3S;I;2;S5;9;SANTO ANGELO;RS;03/2019;67.521;1;233;569;588;37;0;0;1.427;317;4.638;9.689;15.331;5.023;2.638;0;37.636;60;1.340;3.470;4.851;786;1;0;10.508;0;336;975;2.280;1.607;2.835;3;8.037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;3.162;4.609;1.119;353;556;3;9.913;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10.218.474;b3S;I;2;S5;9;SAO BENTO DO SUL;SC;03/2019;66.933;94;2.024;5.735;9.692;2.157;0;0;19.703;453;4.500;10.105;10.049;1.129;280;0;26.517;21;242;591;798;106;0;0;1.758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;746;3.754;6.126;6.607;1.567;156;0;18.955;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49.654.502;b3S;I;2;S5;9;CATANDUVA;SP;03/2019;66.219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.537;3.951;28.938;9.631;238;0;0;44.295;916;4.427;2.667;2.100;0;11.814;0;21.925;0
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259.231;b3S;I;2;S5;9;SANTOS;SP;03/2019;66.062;7;155;387;428;96;0;0;1.072;559;5.190;12.736;18.554;3.223;1.096;76;41.434;21;1.727;4.365;6.262;668;0;0;13.044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;6.394;519;876;790;1.487;0;10.512;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86.803.939;b3S;I;2;S5;9;NOVA IGUACU;RJ;03/2019;66.034;0;0;0;0;0;0;0;0;1.040;7.757;16.677;14.282;2.553;4.249;52;46.611;8;1.214;3.091;4.132;102;0;0;8.547;0;51;99;262;255;1.157;7;1.831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;428;2.843;2.888;2.275;239;367;6;9.046;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41.931.445;b3S;I;2;S5;9;FORMIGA;MG;03/2019;65.937;0;72;216;255;0;0;0;543;499;4.617;10.113;11.858;2.091;679;0;29.857;0;166;474;691;77;0;0;1.409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;3.731;13.099;9.725;0;0;0;26.735;451;4.860;1.653;380;51;0;0;7.395;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58.290.800;b3S;I;2;S5;9;CRUZEIRO;SP;03/2019;65.673;23;5.790;14.024;28.907;9.306;115;0;58.166;78;2.113;459;733;138;11;0;3.532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;341;928;2.331;373;0;0;3.976;0
MODAL;51.963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2019;65.593;0;0;0;0;0;0;0;0;89;7;7.248;19.863;33.201;153;0;60.560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.264;3.459;310;0;0;0;0;5.033;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERE - CRESOL VERE;3.348.165;b3S;I;2;S5;9;VERE;PR;03/2019;65.575;0;0;0;0;0;0;0;0;99;1.023;1.877;2.139;336;9;0;5.483;3;105;269;409;68;0;0;854;0;0;0;0;0;0;0;0;0;141;32;0;0;0;0;173;197;4.732;27.383;10.062;7.179;7.765;0;57.318;65;166;389;700;251;6;170;1.747;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5.772.229;b3S;I;2;S5;9;PARANAVAI;PR;03/2019;65.399;13;532;1.325;2.261;599;37;0;4.767;7.281;3.814;8.768;16.107;3.005;42;0;39.016;13;106;272;642;66;0;0;1.099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;2.759;5.903;3.832;0;0;0;12.938;2.169;4.010;1.400;0;0;0;0;7.578;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33.370.115;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;03/2019;64.301;571;5.372;12.217;23.088;6.984;708;0;48.940;124;1.026;1.956;3.520;2.411;815;0;9.853;29;393;976;1.380;193;2;0;2.973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;2.325;0;0;0;0;0;2.536;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78.157.146;b3S;I;2;S5;9;ROLANDIA;PR;03/2019;64.253;0;61;138;183;21;0;0;402;0;1;3;1;0;0;0;5;0;299;618;673;97;0;0;1.686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.127;17.491;179;0;0;0;44.797;200;6.878;4.214;4.682;1.389;0;0;17.363;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7.318.874;b3S;I;2;S5;9;ASSIS CHATEAUBRIAND;PR;03/2019;63.787;45;572;1.435;2.744;1.135;278;0;6.208;378;1.893;4.851;6.902;2.003;356;0;16.384;52;249;842;1.596;396;0;0;3.135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;15.705;11.924;3.443;2.293;661;0;34.093;655;1.519;1.458;310;23;0;0;3.967;0
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.760.553;n1;I;2;S4;14;DOURADINA;PR;03/2019;63.458;391;5.428;11.910;13.885;3.618;346;0;35.579;5.217;13.142;9.034;15;0;0;0;27.408;9;54;147;232;30;0;0;472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PJ, MP, ENSINO SUPERIOR ADVOGADOS PÚBLICOS, DEFENSORES PÚBLICOS E DELEGADOS POLÍCIA FEDERAL NO DISTRITO FEDERAL - SICOOB JUDICIÁRIO;37.076.205;b3S;I;2;S5;9;BRASILIA;DF;03/2019;63.375;42;3.350;8.603;17.760;11.954;11.660;0;53.368;75;1.346;3.322;2.711;349;236;0;8.038;1;12;15;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;402;399;722;366;0;0;1.941;0
COOPERATIVA DE ECON E CRÉDITO MÚTUO SERV MUN SP, MAUÁ E RIBEIRÃO PIRES, SERV PÚBL, EMP E PROF LIBERAIS DA RM OESTE SP E FUNC DAS SEC AGRIC ABASTEC, MEIO AMB E DESENV AGRÍC SP-SICOOB COOPERCREDI-SP;915.950;b3S;I;2;S5;9;SAO PAULO;SP;03/2019;62.663;795;5.153;11.508;21.950;13.305;2.174;0;54.885;433;942;2.193;2.224;174;10;0;5.975;13;61;155;236;3;0;0;468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;720;601;2;11;0;1;0;1.335;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4.247.370;b3S;I;2;S5;9;CONCORDIA;SC;03/2019;62.204;0;18;52;50;14;0;0;135;541;13.140;13.181;15.803;5.028;837;0;48.529;31;1.176;3.106;5.436;669;0;0;10.418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;1.748;1.107;8;1;0;0;3.123;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1.796.302;b3S;I;2;S5;9;NOVO HAMBURGO;RS;03/2019;61.853;0;146;334;213;0;0;0;693;234;3.914;8.946;11.881;3.925;2.351;0;31.251;6;1.072;2.578;3.986;938;0;0;8.579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;3.998;5.421;7.153;3.313;1.251;0;21.330;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1.572.667;b3S;I;2;S5;9;ERECHIM;RS;03/2019;61.789;0;0;0;0;0;0;0;0;9;2.020;6.491;9.819;6.239;7.521;0;32.098;0;306;803;1.173;141;1;0;2.424;0;97;274;609;502;614;0;2.096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2.464;5.624;7.941;4.488;4.646;0;25.172;0
BANCO ARBI S.A.;54.403.563;b1;I;2;S4;2;RIO DE JANEIRO;RJ;03/2019;61.532;310;5.639;14.623;24.608;11.075;2.457;0;58.712;187;423;351;77;48;0;0;1.087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;251;696;499;242;0;1.734;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4.876.393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;03/2019;61.439;146;1.824;4.895;9.413;5.215;1.649;0;23.141;1.072;2.820;5.727;9.986;3.615;485;0;23.704;41;174;423;490;31;0;0;1.159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;3.691;3.845;607;321;0;0;8.536;844;1.686;1.674;410;285;0;0;4.899;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70.038.237;b3S;I;2;S5;9;NATAL;RN;03/2019;61.108;0;15;35;36;5;2;0;93;291;5.534;13.212;13.978;2.128;979;0;36.121;44;1.729;4.377;5.687;770;0;0;12.608;0;0;0;0;0;0;0;0;189;5.698;1.700;40;0;0;0;7.627;0;0;0;0;0;0;0;0;152;2.135;561;927;361;464;58;4.658;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2.232.383;b3S;I;2;S5;9;CLAUDIO;MG;03/2019;61.000;4;280;776;1.247;407;1;0;2.716;204;3.471;9.757;11.865;4.833;469;0;30.598;14;525;1.315;2.582;1.057;0;0;5.494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271;1.555;6.468;1.086;100;0;0;9.479;342;9.034;1.918;1.054;367;0;0;12.714;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37.255.049;b3S;I;2;S5;9;GOIANIA;GO;03/2019;60.368;0;0;0;0;0;0;0;0;617;10.872;13.424;336;292;0;0;25.541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.891;8.813;16.705;3.807;128;0;0;32.343;71;2.412;0;0;0;0;0;2.483;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73.422.792;b3S;I;2;S5;9;RUBIATABA;GO;03/2019;60.301;0;20;69;61;0;0;0;150;73;1.649;3.717;3.962;491;2;0;9.894;70;813;2.144;3.195;324;0;0;6.546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;4.703;9.157;19.644;1.535;0;0;35.392;394;6.649;532;482;262;0;0;8.319;0
